OHIO VLLY-OWENSBORO AREA
-87.68844604492188, 38.168575286865234
-87.64897155761719, 38.16808319091797
-87.4673843383789, 38.16550827026367
-87.46684265136719, 38.201175689697266
-87.31710815429688, 38.20598602294922
-87.3136215209961, 38.24619674682617
-87.29817199707031, 38.24540710449219
-87.29839324951172, 38.231712341308594
-87.07713317871094, 38.232704162597656
-87.07303619384766, 38.20394515991211
-86.90473937988281, 38.20405578613281
-86.79151153564453, 38.205177307128906
-86.79215240478516, 38.249141693115234
-86.74999237060547, 38.24837112426758
-86.67899322509766, 38.24810791015625
-86.68024444580078, 38.29923629760742
-86.68203735351562, 38.47515869140625
-86.68250274658203, 38.590858459472656
-86.68263244628906, 38.61488723754883
-86.68280029296875, 38.625099182128906
-86.68310546875, 38.686607360839844
-86.30818939208984, 38.6881103515625
-85.88834381103516, 38.72963333129883
-85.85020446777344, 38.55242919921875
-86.00060272216797, 38.41905975341797
-85.79912567138672, 38.402034759521484
-85.6345443725586, 38.376495361328125
-85.46427917480469, 38.28285217285156
-85.27983093261719, 38.350955963134766
-84.95633697509766, 38.319740295410156
-85.02444458007812, 38.129615783691406
-84.86553192138672, 38.140968322753906
-84.72530364990234, 38.188560485839844
-84.62716674804688, 38.10691452026367
-84.40299224853516, 38.20907211303711
-84.35191345214844, 38.189208984375
-84.37744903564453, 38.11259078979492
-84.2866439819336, 38.06718826293945
-84.08233642578125, 38.11542892456055
-83.98017883300781, 38.194881439208984
-83.83943939208984, 38.304725646972656
-83.62547302246094, 38.189208984375
-83.511962890625, 38.27717590332031
-83.4637222290039, 38.376495361328125
-83.41548156738281, 38.39352035522461
-83.33786010742188, 38.32122039794922
-83.23184967041016, 38.3352165222168
-83.24030303955078, 38.42453384399414
-83.16564178466797, 38.50358963012695
-83.03532409667969, 38.450050354003906
-82.9841537475586, 38.402034759521484
-82.91087341308594, 38.39891815185547
-82.81765747070312, 38.37237548828125
-82.73377990722656, 38.45982360839844
-82.66519927978516, 38.505550384521484
-82.6927261352539, 38.5387077331543
-82.72920989990234, 38.558563232421875
-82.78984069824219, 38.558563232421875
-82.81585693359375, 38.57058334350586
-82.74000549316406, 38.596134185791016
-82.766357421875, 38.64244079589844
-82.76156616210938, 38.68076705932617
-82.70647430419922, 38.67677307128906
-82.69449615478516, 38.751827239990234
-82.66255950927734, 38.74543762207031
-82.6500015258789, 38.84904479980469
-82.57565307617188, 38.844364166259766
-82.57437133789062, 38.85330581665039
-82.4551773071289, 38.84456253051758
-82.45356750488281, 38.8592529296875
-82.4352798461914, 39.03517150878906
-82.32307434082031, 39.02773666381836
-82.32510375976562, 39.01304626464844
-82.09310913085938, 39.00233840942383
-82.1469497680664, 38.83565902709961
-82.2160415649414, 38.79903030395508
-82.19378662109375, 38.74895095825195
-82.17338562011719, 38.60614013671875
-82.20537567138672, 38.591766357421875
-82.24015045166016, 38.597328186035156
-82.26750946044922, 38.5982551574707
-82.28941345214844, 38.58295822143555
-82.32575988769531, 38.444942474365234
-82.50872039794922, 38.41147232055664
-82.34078216552734, 38.3031005859375
-82.32947540283203, 38.313297271728516
-82.31237030029297, 38.330406188964844
-82.2744369506836, 38.30585861206055
-82.30270385742188, 38.29767990112305
-82.30939483642578, 38.26941680908203
-82.29950714111328, 38.240177154541016
-82.28221893310547, 38.23052215576172
-82.27472686767578, 38.22807312011719
-82.2704086303711, 38.231388092041016
-82.26507568359375, 38.22908401489258
-82.26997375488281, 38.21827697753906
-82.26580047607422, 38.21063995361328
-82.26954650878906, 38.20891189575195
-82.2774658203125, 38.20574188232422
-82.27149200439453, 38.18627166748047
-82.27851867675781, 38.16058349609375
-82.28577423095703, 38.14445495605469
-82.19304656982422, 38.04222869873047
-82.3036880493164, 37.945858001708984
-82.40161895751953, 37.861839294433594
-82.3912124633789, 37.84101104736328
-82.41575622558594, 37.854400634765625
-82.42318725585938, 37.86332321166992
-82.41947174072266, 37.884151458740234
-82.4633560180664, 37.91241455078125
-82.4715347290039, 37.89753723144531
-82.49107360839844, 37.94407272338867
-82.46186828613281, 37.98009490966797
-82.51593780517578, 38.00759506225586
-82.57269287109375, 38.08137512207031
-82.6009521484375, 38.12066650390625
-82.62028503417969, 38.11992263793945
-82.64646911621094, 38.17218017578125
-82.60958099365234, 38.166507720947266
-82.59871673583984, 38.19727325439453
-82.5994644165039, 38.21809768676758
-82.61284637451172, 38.23297119140625
-82.60456848144531, 38.24739456176758
-82.6314468383789, 38.272865295410156
-82.72380828857422, 38.24462127685547
-82.7883529663086, 38.24312210083008
-82.9103775024414, 38.17218017578125
-82.8876724243164, 38.11259078979492
-83.0210952758789, 38.006534576416016
-83.19721221923828, 38.00730514526367
-83.23249816894531, 38.05853271484375
-83.268798828125, 38.053489685058594
-83.268798828125, 38.11122131347656
-83.43251037597656, 38.03313446044922
-83.57130432128906, 38.058109283447266
-83.575927734375, 38.009613037109375
-83.62081909179688, 38.02257537841797
-83.76066589355469, 37.99345016479492
-83.76759338378906, 37.91724395751953
-83.87150573730469, 37.90338897705078
-83.9708023071289, 37.92879104614258
-83.9964599609375, 37.881256103515625
-84.10596466064453, 37.884613037109375
-84.26289367675781, 37.88941955566406
-84.33673858642578, 37.891685485839844
-84.37110137939453, 37.87572479248047
-84.37637329101562, 37.84682083129883
-84.40200805664062, 37.86137771606445
-84.4366683959961, 37.84528350830078
-84.46051788330078, 37.838932037353516
-84.4854965209961, 37.850765228271484
-84.46952056884766, 37.81654357910156
-84.52233123779297, 37.77033233642578
-84.57095336914062, 37.728492736816406
